id,name,type,gender,country,begin_date,end_date,begin_area_id,begin_area_name,area_id,area_name,place_id,place,place_full,place_latlng
91cffe48-b682-4e2a-ad90-b09633f4a8f7,Anne Akiko Meyers,Person,Female,US,1970-05-15,,82f3a697-ba65-404d-a1ed-360147af7d10,San Diego,489ce91b-6658-3307-9877-795b68554c98,United States,82f3a697-ba65-404d-a1ed-360147af7d10,San Diego,"San Diego, San Diego County, California, United States","32.7174209,-117.1627713"
4137c070-15b2-4d00-a9f0-3517d02a9ba8,Camille Saint‐Saëns,Person,Male,FR,1835-10-09,1921-12-16,dc10c22b-e510-4006-8b7f-fecb4f36436e,Paris,08310658-51eb-3801-80de-5a0739207115,France,dc10c22b-e510-4006-8b7f-fecb4f36436e,Paris,"Paris, Île-de-France, France","48.8566101,2.3514992"
1f9df192-a621-4f54-8850-2c5373b7eac9,Ludwig van Beethoven,Person,Male,DE,1770-12-17,1827-03-26,b86b7e97-c4e2-4ec2-942b-5a6cd8eea1da,Bonn,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,b86b7e97-c4e2-4ec2-942b-5a6cd8eea1da,Bonn,"Bonn, Nordrhein-Westfalen, Germany","50.735851,7.10066"
d6f85c05-93a6-4c1a-bcd9-84d712bf0cff,Remo Giazotto,Person,Male,IT,1910,1998,,,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,Italy,"42.6384261,12.674297"
83903121-f611-4875-984c-673ae7173e56,Tomaso Giovanni Albinoni,Person,Male,IT,1671-06-08,1751-01-17,a6e08cd9-a712-4152-8808-9485c75e1196,Venice,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,a6e08cd9-a712-4152-8808-9485c75e1196,Venice,"Venice, Venezia, Veneto, Italy","45.4371908,12.3345899"
95c7a1d1-5cfd-41d5-99f9-0611262de8e1,Domenico Scarlatti,Person,Male,IT,1685-10-26,1757-07-23,86fbdd3c-aaac-4aed-916a-b361f7e1a8de,Napoli,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,86fbdd3c-aaac-4aed-916a-b361f7e1a8de,Napoli,"Napoli, Napoli, Campania, Italy","40.8359336,14.2487826"
24f1766e-9635-4d58-a4d4-9413f9f98a4c,Johann Sebastian Bach,Person,Male,DE,1685-03-21,1750-07-28,8331b712-99b9-41ef-bf58-0f033f8d926a,Eisenach,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,8331b712-99b9-41ef-bf58-0f033f8d926a,Eisenach,"Eisenach, Thüringen, Germany","50.9833,10.3166999"
ad79836d-9849-44df-8789-180bbc823f3c,Antonio Vivaldi,Person,Male,IT,1678-03-04,1741-07-28,a6e08cd9-a712-4152-8808-9485c75e1196,Venice,c6500277-9a3d-349b-bf30-41afdbf42add,Italy,a6e08cd9-a712-4152-8808-9485c75e1196,Venice,"Venice, Venezia, Veneto, Italy","45.4371908,12.3345899"
43e1570a-1a0d-479f-9c95-fba971aec91a,郎朗,Person,Male,CN,1982-06-14,,d8f7d240-ac9c-4558-b15c-3b104a9c7df1,Shenyang,7c81bb69-a99b-3487-b6d4-0f76d7a29ca0,China,d8f7d240-ac9c-4558-b15c-3b104a9c7df1,Shenyang,"Shenyang, Liaoning, China","41.8045293,123.4277858"
fce348ea-05cd-4533-850d-fee25d42019f,Владимир Иванович Мартынов,Person,Male,RU,1946-02-20,,,,1f1fc3a4-9500-39b8-9f10-f0a465557eef,Russia,1f1fc3a4-9500-39b8-9f10-f0a465557eef,Russia,Russia,"64.6863136,97.7453061"
633ec771-1192-4a63-9e19-2ee6a29d1d22,Mick Harvey,Person,Male,AU,1958-08-29,,56db6c7b-37d6-400e-b7ff-14aa1842c2e7,Rochester,106e0bec-b638-3b37-b731-f53d507dc00e,Australia,56db6c7b-37d6-400e-b7ff-14aa1842c2e7,Rochester,"Rochester, Victoria, Australia","-36.3569067,144.7010197"
f9c1cc73-36ba-4f8d-ba12-7d2490608886,Justice,,,AU,,,,,106e0bec-b638-3b37-b731-f53d507dc00e,Australia,106e0bec-b638-3b37-b731-f53d507dc00e,Australia,Australia,"-24.7761085,134.755"
c485632c-b784-4ee9-8ea1-c5fb365681fc,MGMT,Group,,US,2002-12,,fbea13ef-0ba9-4866-b741-cbf72908eac4,Middletown,489ce91b-6658-3307-9877-795b68554c98,United States,fbea13ef-0ba9-4866-b741-cbf72908eac4,Middletown,"Middletown, Middlesex County, Connecticut, United States","41.5623209,-72.6506487"
5ebe0c73-b673-404a-aa5d-a9db12fe4bc5,Blakroc,Group,,US,2009,,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States,United States,"39.7837304,-100.4458824"
f3372768-06b5-4b1f-8f85-857dd758c42c,Can,Group,,,,,,,,,,,,
be407b02-f3e6-4ed5-9489-f8e5f0ab36dc,The Raconteurs,Group,,US,2005,,b03ff310-d8e2-45cf-9455-769f76641eb2,Detroit,489ce91b-6658-3307-9877-795b68554c98,United States,b03ff310-d8e2-45cf-9455-769f76641eb2,Detroit,"Detroit, Wayne County, Michigan, United States","42.3486635,-83.0567374"
c44ff8d1-8c81-45c8-abd6-5feefb07b764,Interpol,Group,,,,,,,,,,,,
6ffb8ea9-2370-44d8-b678-e9237bbd347b,Kings of Leon,Group,,US,1999,,e68879f9-bd95-41ff-96ba-c082ff37cc74,Nashville,489ce91b-6658-3307-9877-795b68554c98,United States,e68879f9-bd95-41ff-96ba-c082ff37cc74,Nashville,"Nashville, Davidson County, Tennessee, United States","36.1622296,-86.774353"
9282c8b4-ca0b-4c6b-b7e3-4f7762dfc4d6,Nirvana,Group,,GB,1967,,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,"London, England, United Kingdom","51.5073219,-0.1276473"
e6407b09-66e8-48ce-8e5b-38d3aca55fc6,Alexander Klaws,Person,Male,DE,1983-09-03,,f05ca63d-8680-43b7-86a6-078aab714370,Ahlen,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,f05ca63d-8680-43b7-86a6-078aab714370,Ahlen,"Ahlen, Nordrhein-Westfalen, Germany","51.7627633,7.8909086"
334bd887-9044-4c38-aebd-4baab851efb4,The Dead Weather,Group,,US,2009,,e68879f9-bd95-41ff-96ba-c082ff37cc74,Nashville,489ce91b-6658-3307-9877-795b68554c98,United States,e68879f9-bd95-41ff-96ba-c082ff37cc74,Nashville,"Nashville, Davidson County, Tennessee, United States","36.1622296,-86.774353"
e162b2eb-6a42-4240-8c1b-c94d9a0acb73,CocoRosie,Group,,US,2003,,dc10c22b-e510-4006-8b7f-fecb4f36436e,Paris,489ce91b-6658-3307-9877-795b68554c98,United States,dc10c22b-e510-4006-8b7f-fecb4f36436e,Paris,"Paris, Île-de-France, France","48.8566101,2.3514992"
10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,Massive Attack,Group,,,1987,,40d758a4-b7c2-40f3-b439-5efbd2a3b038,Bristol,40d758a4-b7c2-40f3-b439-5efbd2a3b038,Bristol,40d758a4-b7c2-40f3-b439-5efbd2a3b038,Bristol,"Bristol, England, United Kingdom","51.453493,-2.5973936"
9b21f670-8359-4e11-be1d-bf75b649a719,Citizen Cope,Person,Male,US,1968-05-20,,c2d96f61-75a4-4375-aed5-6aacb0b6326a,Memphis,489ce91b-6658-3307-9877-795b68554c98,United States,c2d96f61-75a4-4375-aed5-6aacb0b6326a,Memphis,"Memphis, Shelby County, Tennessee, United States","35.1490215,-90.0516284"
40419b33-18e9-4d5a-a674-30b4bb14bac2,Alabama Shakes,Group,,US,2009,,5b763793-cc2f-40e8-ad3d-0a48986afa6d,Athens,489ce91b-6658-3307-9877-795b68554c98,United States,5b763793-cc2f-40e8-ad3d-0a48986afa6d,Athens,"Athens, Limestone County, Alabama, United States","34.8283825,-86.91713365"
d15721d8-56b4-453d-b506-fc915b14cba2,The Black Keys,Group,,US,2001,,e12c1d82-97e2-4ec4-99b7-7ed055720437,Akron,489ce91b-6658-3307-9877-795b68554c98,United States,e12c1d82-97e2-4ec4-99b7-7ed055720437,Akron,"Akron, Summit County, Ohio, United States","41.0830643,-81.5184853"
11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,The White Stripes,Group,,US,1997-07-14,2011-02-02,b03ff310-d8e2-45cf-9455-769f76641eb2,Detroit,489ce91b-6658-3307-9877-795b68554c98,United States,b03ff310-d8e2-45cf-9455-769f76641eb2,Detroit,"Detroit, Wayne County, Michigan, United States","42.3486635,-83.0567374"
daeec599-bf5d-4428-994a-e76ba5f86e2f,Passion Pit,Group,,US,2007,,ff1b74fd-054b-4136-b948-bb88fe55d93f,Cambridge,489ce91b-6658-3307-9877-795b68554c98,United States,ff1b74fd-054b-4136-b948-bb88fe55d93f,Cambridge,"Cambridge, Middlesex County, Massachusetts, United States","42.3750997,-71.1056156"
6f1de078-6684-4792-820d-2ffad64c15ed,Two Door Cinema Club,Group,,,2007,,,,2b30f961-ed7c-40d2-a9c5-6a905b35439a,Northern Ireland,2b30f961-ed7c-40d2-a9c5-6a905b35439a,Northern Ireland,"Northern Ireland, United Kingdom","54.6294982,-6.7654415"
6c8b9855-ba8b-48f9-ac1d-42167f7f7b18,The Shins,Group,,US,1997,,075e1cc9-9567-4317-a931-4f6dcecc688f,Albuquerque,489ce91b-6658-3307-9877-795b68554c98,United States,075e1cc9-9567-4317-a931-4f6dcecc688f,Albuquerque,"Albuquerque, Bernalillo County, New Mexico, United States","35.0841034,-106.650985"
ef3f5cea-b32e-4325-b8d4-96ae70a9fc2e,Air,Group,,US,,,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States,United States,"39.7837304,-100.4458824"
05755bf1-380c-487f-983f-d1a02401fa28,Cat Power,Person,Female,US,1972-01-21,,26e0e534-19ea-4645-bfb3-1aa4e83a4046,Atlanta,489ce91b-6658-3307-9877-795b68554c98,United States,26e0e534-19ea-4645-bfb3-1aa4e83a4046,Atlanta,"Atlanta, Fulton County, Georgia, United States","33.7490987,-84.3901848"
c24b47a1-2f52-44f3-a3c6-374dca844731,Wax Tailor,Person,Male,FR,1975-07-19,,,,08310658-51eb-3801-80de-5a0739207115,France,08310658-51eb-3801-80de-5a0739207115,France,France,"46.603354,1.8883335"
c48d4327-8122-4286-af66-05e1ee6ac4d8,Mazzy Star,Group,,US,1989,,dbacf2e3-7e3e-4cee-8804-999b109285fa,Santa Monica,489ce91b-6658-3307-9877-795b68554c98,United States,dbacf2e3-7e3e-4cee-8804-999b109285fa,Santa Monica,"Santa Monica, Los Angeles County, California, United States","34.019657,-118.4875489"
93eba14e-f85c-4d39-8412-5e4018c89d75,The Soft Moon,Group,,US,2009,,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States,United States,"39.7837304,-100.4458824"
c455e254-994c-40d3-a953-4ff6954c3557,Frazey Ford,Person,Female,,,,,,,,,,,
6ad95b5d-6ae9-45e3-847a-121d2b32dadc,The Gaslamp Killer,Person,Male,US,1982-11-07,,82f3a697-ba65-404d-a1ed-360147af7d10,San Diego,489ce91b-6658-3307-9877-795b68554c98,United States,82f3a697-ba65-404d-a1ed-360147af7d10,San Diego,"San Diego, San Diego County, California, United States","32.7174209,-117.1627713"
dc3dbfc1-f1f1-49c6-9d7c-425fabf3ae12,Apparat,Person,Male,DE,1978-06-27,,13fea8ff-d84e-4b37-a269-a51054828dcc,Quedlinburg,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,13fea8ff-d84e-4b37-a269-a51054828dcc,Quedlinburg,"Quedlinburg, Sachsen-Anhalt, Germany","51.7855428,11.1519933"
4dbe08c1-b40a-43b3-ab89-210000bd8ab2,London Grammar,Group,,GB,,,,,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,United Kingdom,"54.7023545,-3.2765752"
47c6bc7d-27f0-41c8-b84d-7dabcc9f277f,Richard Hawley,Person,Male,,,,,,,,,,,
667e856e-f3a7-42e9-8244-95422ef31321,The Breeders,Group,,US,1989,,e331bfdf-b908-429c-a79b-710cf9c06abb,Boston,489ce91b-6658-3307-9877-795b68554c98,United States,e331bfdf-b908-429c-a79b-710cf9c06abb,Boston,"Boston, Suffolk County, Massachusetts, United States","42.3604823,-71.0595677"
e3214827-bd09-4d53-a88c-893d61556352,Zaz,Person,Female,FR,1980-05-01,,dea069af-67b5-422c-a19a-a6915b9fe592,Tours,08310658-51eb-3801-80de-5a0739207115,France,dea069af-67b5-422c-a19a-a6915b9fe592,Tours,"Tours, Indre-et-Loire, Centre-Val de Loire, France","47.3900474,0.6889268"
80c38d4f-7419-4ae9-8d4c-cf899df0d5cc,Fool’s Garden,Group,,DE,1991,,f0887372-38dd-42cd-8b01-bb5a7f206a0c,Pforzheim,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,f0887372-38dd-42cd-8b01-bb5a7f206a0c,Pforzheim,"Pforzheim, Baden-Württemberg, Germany","48.8908846,8.7029532"
b2c8ff02-6078-4e9a-b2d7-267451925394,Dead Man's Bones,Group,,US,,,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States,United States,"39.7837304,-100.4458824"
b591024e-e9fe-4cb3-b58f-72589b705360,Espaldamaceta,Person,,,,,,,,,,,,
dc6d2ba1-012c-47a7-ba3f-d74e76c30d53,Charles Bradley,Person,Male,,1948-11-05,,dbe53871-db21-47ea-a0c3-3ab58317a3ab,Gainesville,a71b0d32-7752-49e9-8594-2247ad6ac12c,Brooklyn,dbe53871-db21-47ea-a0c3-3ab58317a3ab,Gainesville,"Gainesville, Alachua County, Florida, United States","29.6519396,-82.324996"
9efff43b-3b29-4082-824e-bc82f646f93d,The Doors,Group,,US,1965,1972,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,489ce91b-6658-3307-9877-795b68554c98,United States,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,Los Angeles,"Los Angeles, Los Angeles County, California, United States","34.054935,-118.2444759"
6d3e8d4d-c0c9-4208-87d8-900ab1134b1b,Blossom Dearie,Person,Female,US,1924-04-28,2009-02-07,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States,United States,"39.7837304,-100.4458824"
77586a91-4586-4962-b836-e496d3a05432,Chavela Vargas,Person,Female,MX,1919-04-17,2012-08-05,81457fdd-0dcc-41d4-a84a-9b002b93e078,Heredia,3e08b2cd-69f3-317c-b1e4-e71be581839e,Mexico,81457fdd-0dcc-41d4-a84a-9b002b93e078,Heredia,"Heredia, Costa Rica","10.17797235,-84.0582362632662"
d6aae136-da08-4428-b35a-0bf6f3335624,Claire Denamur,Person,Female,FR,1984-02-17,,,,08310658-51eb-3801-80de-5a0739207115,France,08310658-51eb-3801-80de-5a0739207115,France,France,"46.603354,1.8883335"
c532c746-29b7-46a1-b37e-705a62827bab,Silvia Pérez Cruz,Person,Female,ES,1983-02-15,,c61876c4-640d-48a2-9f2a-ad77e6842a67,Girona,471c46a7-afc5-31c4-923c-d0444f5053a4,Spain,c61876c4-640d-48a2-9f2a-ad77e6842a67,Girona,"Girona, Catalunya, Spain","41.9793006,2.8199439"
fa5cf25e-7c95-47e3-b5e9-410c7bb0e939,IS TROPICAL,Group,,GB,2009,,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,f03d09b3-39dc-4083-afd6-159e3f0d462f,London,"London, England, United Kingdom","51.5073219,-0.1276473"
51c76d97-0635-433c-b26d-66beb81657f8,Lord Huron,Person,Male,US,,,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States,United States,"39.7837304,-100.4458824"
3ed31b23-96d2-4403-a37d-1cd355a3b687,Poni Hoax,Group,,FR,2001,,,,08310658-51eb-3801-80de-5a0739207115,France,08310658-51eb-3801-80de-5a0739207115,France,France,"46.603354,1.8883335"
c3bf5aee-646e-4030-9ab4-d1fbd4947a97,The Veils,Group,,GB,2001,,b2bc1294-77be-4c7b-af93-9868b83b1f34,Auckland,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,b2bc1294-77be-4c7b-af93-9868b83b1f34,Auckland,"Auckland, Auckland, North Island, New Zealand","-36.8484597,174.7633315"
72c536dc-7137-4477-a521-567eeb840fa8,Bob Dylan,Person,Male,US,1941-05-24,,04e60741-b1ae-4078-80bb-ffe8ae643ea7,Duluth,489ce91b-6658-3307-9877-795b68554c98,United States,04e60741-b1ae-4078-80bb-ffe8ae643ea7,Duluth,"Duluth, St. Louis County, Minnesota, United States","46.7729322,-92.1251217"
bf1b23ea-9b76-42cf-a5f6-4a691e81af5e,Sidney Bechet,Person,Male,US,1897-05-14,1959-05-14,3c5a0506-d852-4e96-8d1e-d8126328f3be,New Orleans,489ce91b-6658-3307-9877-795b68554c98,United States,3c5a0506-d852-4e96-8d1e-d8126328f3be,New Orleans,"New Orleans, Louisiana, United States","29.9499323,-90.0701155"
4d3b379a-89cf-427b-9126-1ebc5d44bf3f,Tango in Vilnius,,,,,,,,,,,,,
a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,Group,,GB,1991,,d840d4b3-8987-4626-928b-398de760cc24,Abingdon-on-Thames,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,d840d4b3-8987-4626-928b-398de760cc24,Abingdon-on-Thames,"Abingdon-on-Thames, Oxfordshire, England, United Kingdom","51.6714842,-1.2779714"
559211a5-2a51-4346-ba84-5cc74821a1cd,La Femme,Group,,FR,2010,,17bf40bf-5f0d-4d60-a050-5662a354ec72,Biarritz,08310658-51eb-3801-80de-5a0739207115,France,17bf40bf-5f0d-4d60-a050-5662a354ec72,Biarritz,"Biarritz, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France","43.4815899,-1.5561078"
8a3e1c4f-59a8-457a-826c-fe961419a8ae,The Last Shadow Puppets,Group,,GB,2007,,3ce737cb-f5bb-403d-a98a-e0602670229f,Sheffield,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,3ce737cb-f5bb-403d-a98a-e0602670229f,Sheffield,"Sheffield, South Yorkshire, England, United Kingdom","53.3806626,-1.4702277"
af575726-1437-4b53-b6e6-343bc5f16817,Ibrahim Maalouf,Person,Male,FR,1980-12-05,,ce620b06-647b-494d-bf5a-ae900fa9aaa4,Beyrouth,08310658-51eb-3801-80de-5a0739207115,France,ce620b06-647b-494d-bf5a-ae900fa9aaa4,Beyrouth,"Beyrouth, Lebanon","33.8959203,35.47843"
62fe877d-b7a5-43e8-952e-2610d7614bff,Yo‐Yo Ma,Person,Male,FR,1955-10-07,,dc10c22b-e510-4006-8b7f-fecb4f36436e,Paris,08310658-51eb-3801-80de-5a0739207115,France,dc10c22b-e510-4006-8b7f-fecb4f36436e,Paris,"Paris, Île-de-France, France","48.8566101,2.3514992"
563085d8-3722-49bb-ab4a-5a8b682b5e48,Alci Acosta,Person,Male,CO,1938-11-05,,c4ea2500-202a-43a3-bb02-6efd61752fa6,Atlántico,02b60d8d-7164-339d-868d-22d147d9f74a,Colombia,c4ea2500-202a-43a3-bb02-6efd61752fa6,Atlántico,"Atlántico, Colombia","10.7500084,-75.0000085"
83b9cbe7-9857-49e2-ab8e-b57b01038103,Pearl Jam,Group,,US,1990,,10adc6b5-63bf-4b4e-993e-ed83b05c22fc,Seattle,489ce91b-6658-3307-9877-795b68554c98,United States,10adc6b5-63bf-4b4e-993e-ed83b05c22fc,Seattle,"Seattle, King County, Washington, United States","47.6038321,-122.3300623"
af84ee9f-534a-4f7f-844b-188ba1c47e87,Los Rodríguez,Group,,ES,1990,1996,9ddf829c-48ee-4457-a80d-f7370f24f2ec,Madrid,471c46a7-afc5-31c4-923c-d0444f5053a4,Spain,9ddf829c-48ee-4457-a80d-f7370f24f2ec,Madrid,"Madrid, Comunidad de Madrid, Spain","40.4167047,-3.7035824"
49fc7e46-5441-4b7e-996a-12dddf22a632,Estopa,Group,,ES,1999,,8cfddbcc-b38a-4da2-a990-6317cd92892a,Barcelona,471c46a7-afc5-31c4-923c-d0444f5053a4,Spain,8cfddbcc-b38a-4da2-a990-6317cd92892a,Barcelona,"Barcelona, Catalunya, Spain","41.3825596,2.1771353"
b7c4125d-2867-4e29-ba44-b19a69309c68,Jim James,Person,Male,US,1978-04-27,,b21e4552-050d-4c0c-ac5a-031108eb0c47,Louisville,489ce91b-6658-3307-9877-795b68554c98,United States,b21e4552-050d-4c0c-ac5a-031108eb0c47,Louisville,"Louisville, Jefferson County, Kentucky, United States","38.2542376,-85.7594069"
c8b03190-306c-4120-bb0b-6f2ebfc06ea9,The Weeknd,Person,Male,CA,1990-02-16,,7c68161e-e9fc-4766-b636-7da86aafc5ce,Scarborough,71bbafaa-e825-3e15-8ca9-017dcad1748b,Canada,7c68161e-e9fc-4766-b636-7da86aafc5ce,Scarborough,"Scarborough, Toronto, Ontario, Canada","43.773077,-79.2577739"
a449973b-074b-4cf0-a4d6-f11fa2d1073f,E-40,Person,Male,US,1967-11-15,,bca5a4aa-b2b3-4561-bec9-6577fe789d77,Vallejo,489ce91b-6658-3307-9877-795b68554c98,United States,bca5a4aa-b2b3-4561-bec9-6577fe789d77,Vallejo,"Vallejo, Solano County, California, United States","38.1040864,-122.2566366"
c78c3026-426b-4580-ab23-08490bb8b515,Rae Sremmurd,Group,,US,,,,,489ce91b-6658-3307-9877-795b68554c98,United States,489ce91b-6658-3307-9877-795b68554c98,United States,United States,"39.7837304,-100.4458824"
c1b33d24-743b-4a5a-8c5c-63b3362cee6e,Robert Johnson,Person,,,,,,,,,,,,
03da2ea1-bf64-4052-a15e-d18c6f9f637a,Roberto Goyeneche,Person,Male,AR,1926-01-29,1994-08-27,2bd8607d-56fe-4fa1-96e3-3badd6a98588,Buenos Aires,0df04709-c7d8-3b55-a6ea-f3e5069a947b,Argentina,2bd8607d-56fe-4fa1-96e3-3badd6a98588,Buenos Aires,"Buenos Aires, Argentina","-34.6075797,-58.4375796"
c5036510-eb52-4f96-81f1-aadbe38985f8,Robert Tammens,Person,Male,NL,,,,,ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,Netherlands,ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,Netherlands,Netherlands,"52.2379891,5.53460738161551"
64e96700-d880-452e-803d-e4d7628b0224,Joan Manuel Serrat,Person,Male,ES,1943-12-27,,12c3b82e-fcab-4219-9bd5-792089d8280e,Barcelona,471c46a7-afc5-31c4-923c-d0444f5053a4,Spain,12c3b82e-fcab-4219-9bd5-792089d8280e,Barcelona,"Barcelona, Barcelona, Catalunya, Spain","41.3825596,2.1771353"
11f570ff-44d9-4e9c-8812-e6d56103c5c1,Michael Kiwanuka,Person,Male,GB,1987-05-03,,9a6cc889-8c95-4950-a008-9b74d0f6e786,Muswell Hill,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,9a6cc889-8c95-4950-a008-9b74d0f6e786,Muswell Hill,"Muswell Hill, Haringey, London, England, United Kingdom","51.5910395,-0.1420767"
385cb39b-f06c-4635-84fd-ecc8fff56c97,Алексей Любимов,Person,Male,RU,1944,,,,1f1fc3a4-9500-39b8-9f10-f0a465557eef,Russia,1f1fc3a4-9500-39b8-9f10-f0a465557eef,Russia,Russia,"64.6863136,97.7453061"
5ae54dee-4dba-49c0-802a-a3b3b3adfe9b,Philip Glass,Person,Male,US,1937-01-31,,2fb5445d-3987-49fe-957a-f730a7acc4a2,Baltimore,489ce91b-6658-3307-9877-795b68554c98,United States,2fb5445d-3987-49fe-957a-f730a7acc4a2,Baltimore,"Baltimore, Maryland, United States","39.2908816,-76.6107589"
33d286c3-7f43-42de-8883-267d35b4588b,გია ყანჩელი,Person,Male,GE,1935-08-10,,,,7e081aa0-817b-3ae0-9fe2-4bb4e3b3cc95,Georgia,7e081aa0-817b-3ae0-9fe2-4bb4e3b3cc95,Georgia,Georgia,"32.3293809,-83.1137365"
af88ef96-ba9c-441c-9291-ac4389cd1464,Gavin Bryars,Person,Male,GB,1943-01-16,,4d8e15f9-da69-4249-b72d-64c60dcc1403,Goole,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,4d8e15f9-da69-4249-b72d-64c60dcc1403,Goole,"Goole, East Riding of Yorkshire, England, United Kingdom","53.7063876,-0.8795835"
7b0a18b7-2b32-4b26-8db3-3ea39a59e1e6,John Tavener,Person,Male,GB,1944-01-28,2013-11-12,808dbe1f-5047-4f97-aeca-cd16ccced82e,Wembley,8a754a16-0027-3a29-b6d7-2b40ea0481ed,United Kingdom,808dbe1f-5047-4f97-aeca-cd16ccced82e,Wembley,"Wembley, Brent, London, England, United Kingdom","51.5531547,-0.2957561"
74ed34ce-ee95-44e9-a87d-4d2d5056c24a,Samuel Barber,Person,Male,US,1910-03-09,1981-01-23,75d8fdcf-03e9-43d9-9399-131b8e118b0b,Pennsylvania,489ce91b-6658-3307-9877-795b68554c98,United States,75d8fdcf-03e9-43d9-9399-131b8e118b0b,Pennsylvania,"Pennsylvania, United States","40.9699889,-77.727883"
f91e3a88-24ee-4563-8963-fab73d2765ed,Franz Schubert,Person,Male,AT,1797-01-31,1828-11-19,b49e74af-e7b6-44d2-ae4a-dea6fbb55008,Alsergrund,caac77d1-a5c8-3e6e-8e27-90b44dcc1446,Austria,b49e74af-e7b6-44d2-ae4a-dea6fbb55008,Alsergrund,"Alsergrund, Wien, Austria","48.22507335,16.3583975990458"
eefd7c1e-abcf-4ccc-ba60-0fd435c9061f,Richard Wagner,Person,Male,DE,1813-05-22,1883-02-13,20619e36-fca8-4499-bcc8-be01a3ea3e41,Leipzig,85752fda-13c4-31a3-bee5-0e5cb1f51dad,Germany,20619e36-fca8-4499-bcc8-be01a3ea3e41,Leipzig,"Leipzig, Sachsen, Germany","51.3391827,12.3810549"
fa19a8b6-e7f4-40d4-af15-7a7c41ac7d8f,Gabriel Fauré,Person,Male,FR,1845-05-12,1924-11-04,caf9ccb5-e015-46e6-b1e0-3345faae6820,Pamiers,08310658-51eb-3801-80de-5a0739207115,France,caf9ccb5-e015-46e6-b1e0-3345faae6820,Pamiers,"Pamiers, Ariège, Occitanie, France","43.1147515,1.6082177"
f106fb52-0b54-4135-bdfd-9ccfd7e320cb,Dieterich Buxtehude,Person,Male,,1637,1707-05-09,edcffd33-018c-495e-9079-51bf1ef204ac,Helsingborg,,,edcffd33-018c-495e-9079-51bf1ef204ac,Helsingborg,"Helsingborg, Helsingborg Municipality, Skåne, Sweden","56.0464674,12.6945121"
819eaeb2-8dd8-48a5-ad07-0bcd137985ef,Antonín Dvořák,Person,Male,CZ,1841-09-08,1904-05-01,d4ece2c5-ba00-4ad5-8df0-f5535c08b613,Nelahozeves,51d34c28-61bf-3d21-849f-7492672a9d44,Czech Republic,d4ece2c5-ba00-4ad5-8df0-f5535c08b613,Nelahozeves,"Nelahozeves, Mělník, Středočeský kraj, Czech Republic","50.2614798,14.2988105"
87c5dedd-371d-4a53-9f7f-80522fb7f3cb,Björk,Person,Female,IS,1965-11-21,,e498a3ef-704c-462e-b144-6e6fc108a6f2,Reykjavík,48802a32-075a-3805-a183-277c66047693,Iceland,e498a3ef-704c-462e-b144-6e6fc108a6f2,Reykjavík,"Reykjavík, Höfuðborgarsvæðið, Iceland","64.145981,-21.9422366"
